manu_id,manu_sku,product_name,,prod_page_url
3,WKA-BA24,FSC Bamboo Coaster with Bottle Opener,,https://www.arielpremium.com/product/WKA-BA24
3,WKA-CN24,Connoisseur 3-Compartment Stackable Lunch Box with Utensils,,https://www.arielpremium.com/product/WKA-CN24
3,WKA-CW24,Collapsible Wine Cooler & Ice Bucket,,https://www.arielpremium.com/product/WKA-CW24
3,WKA-FP24,Firepit 5-Piece BBQ Set with Cutting Board & Carrying Case,,https://www.arielpremium.com/product/WKA-FP24
3,WKA-JU24,Juno Marble Coaster,,https://www.arielpremium.com/product/WKA-JU24
3,WKA-PK24,Highland 9-Piece Stainless Steel BBQ Set with Hardshell Case,,https://www.arielpremium.com/product/WKA-PK24
3,WOF-EX24,Executive FSC Journal with Textured Grommet Spine,,https://www.arielpremium.com/product/WOF-EX24
3,WOF-GF24,GrassField Cork Recycled Journal with Pen,,https://www.arielpremium.com/product/WOF-GF24
3,WOF-PL24,Plantation FSC Fruit & Nut Pulp Paper Journal,,https://www.arielpremium.com/product/WOF-PL24
3,WOF-SS24,Saturn Spinning Ring Pen,,https://www.arielpremium.com/product/WOF-SS24
3,WOF-SV24,Savvy Recycled Journal,,https://www.arielpremium.com/product/WOF-SV24
3,WOR-PB24,Best Buddy Tools 8x21 Compact Pocket Binocular,,https://www.arielpremium.com/product/WOR-PB24
3,WPC-CB24,Cabaret LED Mirror with Swivel Handle,,https://www.arielpremium.com/product/WPC-CB24
3,WTE-PW24,2-in-1 Push Pop Stress Reliever Phone and Keychain Wristlet,,https://www.arielpremium.com/product/WTE-PW24
3,WTE-TR24,Triangle Phone Stand,,https://www.arielpremium.com/product/WTE-TR24
3,WTE-TV24,Traveler Adjustable Phone Carrier & Lanyard,,https://www.arielpremium.com/product/WTE-TV24
3,WTT-BA24,Best Buddy Tools FSC Bamboo Multi-Tool with Carabiner,,https://www.arielpremium.com/product/WTT-BA24
3,WTT-MA24,Best Buddy Tools Master 25-foot Tape Measure,,https://www.arielpremium.com/product/WTT-MA24
3,WTT-QR24,Best Buddy Tools 6-in-1 Quick Release Screwdriver,,https://www.arielpremium.com/product/WTT-QR24
3,WTV-QW24,Quick Wash Laundry Detergent Sheets,,https://www.arielpremium.com/product/WTV-QW24
3,WTV-RS24,Rainshield PEVA Poncho,,https://www.arielpremium.com/product/WTV-RS24
3,WTT-TH24,Best Buddy Tools Tactical Survival Multi-Tool Hammer,,https://www.arielpremium.com/product/WTT-TH24
3,EPB-FB23-DUP,FSC Bamboo 10000mAh Dual Port Power Bank with 10W Wireless Charger,,https://www.arielpremium.com/product/EPB-FB23-DUP
3,EPB-FS23-DUP,FSC Bamboo 5000mAh Dual Port Power Bank with Wireless Charger,,https://www.arielpremium.com/product/EPB-FS23-DUP
3,EHE-TR22-DUP,Touring TWS Earbuds,,https://www.arielpremium.com/product/EHE-TR22-DUP
3,WOF-JF23-DUP,Jot 'N Plot FSC Eco-Friendly Organizer Notebook,,https://www.arielpremium.com/product/WOF-JF23-DUP
3,WOF-FS23-DUP,FSC Bamboo Sticky Note Dispenser with Phone Holder,,https://www.arielpremium.com/product/WOF-FS23-DUP
3,WKA-DF23-DUP,Double Decker Lunch Box with FSC Bamboo Lid & Utensils,,https://www.arielpremium.com/product/WKA-DF23-DUP
3,WKA-FB23-DUP,FSC Bamboo Cutting Board,,https://www.arielpremium.com/product/WKA-FB23-DUP
3,ALB-CP24,AeroLOFT Compression Packing Cubes 3 pc,,https://www.arielpremium.com/product/ALB-CP24
3,ALB-EF25,AeroLOFT Everyday Foldable Tote Bag 21.5x6x14.75,,https://www.arielpremium.com/product/ALB-EF25
3,ALB-IN25,AeroLOFT Infinity Laptop Backpack,,https://www.arielpremium.com/product/ALB-IN25
3,ALB-MO25,AeroLOFT Motion Crossbody Sling Bag,,https://www.arielpremium.com/product/ALB-MO25
3,ALB-MT24,AeroLOFT Metro Crossbody Sling Backpack,,https://www.arielpremium.com/product/ALB-MT24
3,ALB-OD25,AeroLOFT Odyssey Dual Compartment Backpack,,https://www.arielpremium.com/product/ALB-OD25
3,ALB-SS25,AeroLOFT Space Saver Zip Pouch,,https://www.arielpremium.com/product/ALB-SS25
3,ALB-SW25,AeroLOFT Skinny Wallet,,https://www.arielpremium.com/product/ALB-SW25
3,ALB-TW25,AeroLOFT Travel Wallet Organizer,,https://www.arielpremium.com/product/ALB-TW25
3,ALB-VF25,AeroLOFT Voyager Foldable Backpack,,https://www.arielpremium.com/product/ALB-VF25
3,CLG-BH25,Comfort Logic Lower Back Heating Wrap,,https://www.arielpremium.com/product/CLG-BH25
3,CLG-EM25,Comfort Logic Eye Mask Heating Wrap,,https://www.arielpremium.com/product/CLG-EM25
3,CLG-NH25,Comfort Logic Neck Heating Wrap,,https://www.arielpremium.com/product/CLG-NH25
3,DBT-AV25,Avento 25 oz Recycled Aluminum Bottle with Silicone Loop,,https://www.arielpremium.com/product/DBT-AV25
3,DBT-BC25,4-Piece Bottle & Cup Gift Set,,https://www.arielpremium.com/product/DBT-BC25
3,DBT-CA25,Cabrio 24 oz Recycled Stainless Steel Vacuum Insulated Bottle,,https://www.arielpremium.com/product/DBT-CA25
3,DBT-CB25,Cabrio 32 oz Recycled Stainless Steel Vacuum Insulated Bottle,,https://www.arielpremium.com/product/DBT-CB25
3,DBT-CH25,Chroma 27 oz Tritan Bottle with Snap-Top Lid & Carabiner,,https://www.arielpremium.com/product/DBT-CH25
3,DBT-CM25,Cameo 23 oz PLA Sports Bottle with Silicone Loop Handle,,https://www.arielpremium.com/product/DBT-CM25
3,DBT-HU25,Husky 24 oz RPET Bottle,,https://www.arielpremium.com/product/DBT-HU25
3,DBT-SW25,Switchback 27 oz RPET Bottle with Snap-Top Lid & Carabiner,,https://www.arielpremium.com/product/DBT-SW25
3,DBT-TA25,Talus 27 oz Vacuum Insulated Stainless Steel Bottle,,https://www.arielpremium.com/product/DBT-TA25
3,DMU-MA25,Maestro 30 oz Vacuum Insulated Stainless Steel Mug,,https://www.arielpremium.com/product/DMU-MA25
3,DMU-ML25,Millenium 20 oz Vacuum Insulated Stainless Steel Mug,,https://www.arielpremium.com/product/DMU-ML25
3,DMU-MV25,Maverick 40 oz Vacuum Insulated Stainless Steel Mug,,https://www.arielpremium.com/product/DMU-MV25
3,DMU-OC25,Oceanic 30 oz Stainless Steel/Polypropylene Mug with Color-Matching Handle,,https://www.arielpremium.com/product/DMU-OC25
3,DMU-OH25,Ohana 40 oz Stainless Steel/Polypropylene Mug with Color-Matching Handle,,https://www.arielpremium.com/product/DMU-OH25
3,DMU-OU25,Outback 20 oz Stainless Steel/Polypropylene Mug with Lid and Straw,,https://www.arielpremium.com/product/DMU-OU25
3,DNB-CR25,NAYAD Crusade 28 oz Stainless Steel Double-Wall Bottle with Hidden Cup,,https://www.arielpremium.com/product/DNB-CR25
3,DNM-QU25,NAYAD Quest 23 oz Stainless Steel Double-Wall Mug with Foldable Handle & Snack Cup,,https://www.arielpremium.com/product/DNM-QU25
3,DTM-HT25,Halftime 16 oz USA-Made Steel Chill Cup,,https://www.arielpremium.com/product/DTM-HT25
3,DTM-KL25,Klaxon 23 oz Stainless Steel/Polypropylene Tumbler with Built-In Horn,,https://www.arielpremium.com/product/DTM-KL25
3,DTM-OL25,Olympia 17 oz Stainless Steel/Polypropylene Tumbler with Flip Top Lid,,https://www.arielpremium.com/product/DTM-OL25
3,DTM-PG25,Paragon 12 oz Recycled Polypropylene/Stainless Steel Tumbler,,https://www.arielpremium.com/product/DTM-PG25
3,DWA-CO25,Corsica 16 oz Ceramic Mug,,https://www.arielpremium.com/product/DWA-CO25
3,DWA-SA25,Sanzio 21 oz RPET Bottle with Bamboo Lid,,https://www.arielpremium.com/product/DWA-SA25
3,DWP-BA25,Breakaway 26 oz RPET Sports Bottle with Flip-Top Spout,,https://www.arielpremium.com/product/DWP-BA25
3,DWP-EC25,Echelon 22 oz Polypropylene Tumbler,,https://www.arielpremium.com/product/DWP-EC25
3,DWP-MO25,Moto 24 oz Shaker Bottle,,https://www.arielpremium.com/product/DWP-MO25
3,DWP-PG25,Prologue 28 oz PET Sports Bottle with Push-Pull Lid,,https://www.arielpremium.com/product/DWP-PG25
3,EAC-AM25,Avalon II Mouse Pad with 15 W Wireless Charger,,https://www.arielpremium.com/product/EAC-AM25
3,EAC-AZ25,Azure 15W Wireless Charger Mouse Pad with Kickstand,,https://www.arielpremium.com/product/EAC-AZ25
3,EAC-BZ25,Blaze USB-C to USB-C 240W Charging & Data Cable,,https://www.arielpremium.com/product/EAC-BZ25
3,EAC-LU25,15W Light-up Aluminum Wireless Charger,,https://www.arielpremium.com/product/EAC-LU25
3,EAC-PD25,Power Disc 15W Wireless Charger,,https://www.arielpremium.com/product/EAC-PD25
3,EAC-ST25,"Stow-N-Go 4-in-1 60W PD 39 Data & Fast Charging Cable With Silicone Pouch""",,https://www.arielpremium.com/product/EAC-ST25
3,EAC-SU25,"Sunset 20W Stereo Speaker with White Noise, Clock, Radio, and 15W Wireless Charger",,https://www.arielpremium.com/product/EAC-SU25
3,EAC-TB24,Tribute 4-in-1 Charging Cable with Watch Charger,,https://www.arielpremium.com/product/EAC-TB24
3,EAC-TR25,Tribune 3-in-1 Charging Cable,,https://www.arielpremium.com/product/EAC-TR25
3,EAC-TW25,Twin Deck 2-in-1 Wireless Charger with Ambient Light,,https://www.arielpremium.com/product/EAC-TW25
3,EAC-UL25,Ultra 3-in-1 Power Station,,https://www.arielpremium.com/product/EAC-UL25
3,EAC-ZG25,"Zing USB-C 5-Port Hub with USB-A, USB-C & HDMI",,https://www.arielpremium.com/product/EAC-ZG25
3,EHE-PU25,Pulse Active Noise Canceling Headphones,,https://www.arielpremium.com/product/EHE-PU25
3,EMA-CO25,Comfort Logic Companion Mini Massage Gun,,https://www.arielpremium.com/product/EMA-CO25
3,EMO-AS25,Ascent Rechargeable Wireless Mouse,,https://www.arielpremium.com/product/EMO-AS25
3,EPB-BA25,Baron Power Bank with Watch Charger & Built-In Cable 2000mAh,,https://www.arielpremium.com/product/EPB-BA25
3,EPB-MQ25,Marquis 20W PD Power Bank with Wireless Charger & Built-In Cables 5000mAh,,https://www.arielpremium.com/product/EPB-MQ25
3,EPB-PA25,Pavilion UL-Listed Power Bank 5000mAh,,https://www.arielpremium.com/product/EPB-PA25
3,EPB-RG25,"Regal 20W PD Power Bank w/15W Magnetic Wireless Charger, Watch Charger & Phone Stand 10000mAh",,https://www.arielpremium.com/product/EPB-RG25
3,EPB-RO25,Royale Aluminum 20W Power Bank with 15W Magnetic Wireless Charger 5000mAh,,https://www.arielpremium.com/product/EPB-RO25
3,EPB-VA25,Valet 20W PD Power Bank with 15W Magnetic Wireless Charger 5000mAh,,https://www.arielpremium.com/product/EPB-VA25
3,ESP-NV25,Nova Light-Up Waterproof 5W Wireless Speaker,,https://www.arielpremium.com/product/ESP-NV25
3,ESP-SP25,Spark 5W Light-Up Radio and Wireless Speaker,,https://www.arielpremium.com/product/ESP-SP25
3,ETA-SP25,Sprite Light-Up Writing Pad,,https://www.arielpremium.com/product/ETA-SP25
3,LAF-AL25,Alpaca Stress Reliever,,https://www.arielpremium.com/product/LAF-AL25
3,LAF-CA25,Capybara Stress Reliever,,https://www.arielpremium.com/product/LAF-CA25
3,LAF-LH25,Long Horn Cow Stress Reliever,,https://www.arielpremium.com/product/LAF-LH25
3,LAF-RA25,Ram Stress Reliever,,https://www.arielpremium.com/product/LAF-RA25
3,LAN-DN25,DNA Shaped Stress Reliever,,https://www.arielpremium.com/product/LAN-DN25
3,LCC-TC25,Trash Container Stress Reliever,,https://www.arielpremium.com/product/LCC-TC25
3,LCN-BU25,5-Gallon Bucket Stress Reliever,,https://www.arielpremium.com/product/LCN-BU25
3,LEL-MC25,Microchip Stress Reliever,,https://www.arielpremium.com/product/LEL-MC25
3,LEL-SP25,Smart Phone Stress Reliever,,https://www.arielpremium.com/product/LEL-SP25
3,LFD-BA25,Bagel Stress Reliever,,https://www.arielpremium.com/product/LFD-BA25
3,LFD-PC25,Popcorn Stress Reliever,,https://www.arielpremium.com/product/LFD-PC25
3,LFD-PR25,Pretzel Stress Reliever,,https://www.arielpremium.com/product/LFD-PR25
3,LFF-BF25,Bigfoot Stress Reliever,,https://www.arielpremium.com/product/LFF-BF25
3,LGS-BX25,Shipping Box Stress Reliever,,https://www.arielpremium.com/product/LGS-BX25
3,LGS-FC25,Flat Cloud Stress Reliever,,https://www.arielpremium.com/product/LGS-FC25
3,LHO-TP25,Toilet Paper Roll Stress Reliever,,https://www.arielpremium.com/product/LHO-TP25
3,LNA-CP25,Cactus in a Pot Stress Reliever,,https://www.arielpremium.com/product/LNA-CP25
3,LPE-CO25,Corgi Dog Stress Reliever,,https://www.arielpremium.com/product/LPE-CO25
3,LPE-GD25,Golden Doodle Dog Stress Reliever,,https://www.arielpremium.com/product/LPE-GD25
3,LSC-RA25,Robot Arm Stress Reliever,,https://www.arielpremium.com/product/LSC-RA25
3,LSP-PK25,Pickleball Stress Reliever,,https://www.arielpremium.com/product/LSP-PK25
3,LTR-ES25,EV Sedan Stress Reliever,,https://www.arielpremium.com/product/LTR-ES25
3,LTR-EV25,EV Delivery Van Stress Reliever,,https://www.arielpremium.com/product/LTR-EV25
3,LVB-BB25,"Baseball Vinyl Sports Ball 4"",active,https://www.arielpremium.com/product/LVB-BB25,0,0000-00-00 00:00:00""",,0
3,LVB-BK25,"Basketball Vinyl Sports Ball 4"",active,https://www.arielpremium.com/product/LVB-BK25,0,0000-00-00 00:00:00""",,0
3,LVB-FB25,"Football Vinyl Sports Ball 6"",active,https://www.arielpremium.com/product/LVB-FB25,0,0000-00-00 00:00:00""",,0
3,LVB-SB25,"Soccer Ball Vinyl Sports Ball 4"",active,https://www.arielpremium.com/product/LVB-SB25,0,0000-00-00 00:00:00""",,0
3,LVB-SO25,"Solid Vinyl Ball 4"",active,https://www.arielpremium.com/product/LVB-SO25,0,0000-00-00 00:00:00""",,0
3,PAL-BR25,Comfort Pals Heat Therapy Cozy Pads - Bear,,https://www.arielpremium.com/product/PAL-BR25
3,PAL-CT25,Comfort Pals Heat Therapy Cozy Pads - Cat,,https://www.arielpremium.com/product/PAL-CT25
3,PAL-RB25,Comfort Pals Heat Therapy Cozy Pads - Rabbit,,https://www.arielpremium.com/product/PAL-RB25
3,PAL-SK25,Comfort Pals Heat Therapy Cozy Pads -Shark,,https://www.arielpremium.com/product/PAL-SK25
3,PHP-AV25,Phone Pals Weighted Plush Phone Holder - Avocado,,https://www.arielpremium.com/product/PHP-AV25
3,PHP-CA25,Phone Pals Weighted Plush Phone Holder - Cactus,,https://www.arielpremium.com/product/PHP-CA25
3,PHP-PB25,Phone Pals Weighted Plush Phone Holder - Pickleball Player,,https://www.arielpremium.com/product/PHP-PB25
3,SAF-RB25,Stress Busters Rabbit,,https://www.arielpremium.com/product/SAF-RB25
3,SAN-FL25,Stress Busters Flamingo,,https://www.arielpremium.com/product/SAN-FL25
3,SAN-KL25,Stress Busters Koala,,https://www.arielpremium.com/product/SAN-KL25
3,SAN-SL25,Stress Busters Sloth,,https://www.arielpremium.com/product/SAN-SL25
3,SCH-FH25,Stress Busters Fluffy Heart,,https://www.arielpremium.com/product/SCH-FH25
3,SFD-CF25,Stress Busters Coffee-to-Go,,https://www.arielpremium.com/product/SFD-CF25
3,SFR-WM25,Stress Busters Watermelon,,https://www.arielpremium.com/product/SFR-WM25
3,SSP-PK25,Stress Busters Pickleball,,https://www.arielpremium.com/product/SSP-PK25
3,WAU-ET25,Car Escape Tool with Cutter,,https://www.arielpremium.com/product/WAU-ET25
3,WAU-PC25,Pit Crew 9-Piece Car Wash Detailing Kit,,https://www.arielpremium.com/product/WAU-PC25
3,WBA-CA25,Cabana 20-Can Polyester Cooler Backpack,,https://www.arielpremium.com/product/WBA-CA25
3,WBA-FR25,Freshman RPET Laundry Bag,,https://www.arielpremium.com/product/WBA-FR25
3,WBA-GA25,Galley RPET Insulated Lunch Bag,,https://www.arielpremium.com/product/WBA-GA25
3,WBA-GD25,Game Day PVC Tote Bag,,https://www.arielpremium.com/product/WBA-GD25
3,WBA-KT25,Kingston 80GSM Recycled Non-Woven Polypropylene Heat-Sealed Tote Bag 13.75x7.5x14.25,,https://www.arielpremium.com/product/WBA-KT25
3,WBA-MA25,Malibu 8-Can Polyester Crossbody Cooler Bag,,https://www.arielpremium.com/product/WBA-MA25
3,WBA-NT25,Niro Twill Polyester Backpack,,https://www.arielpremium.com/product/WBA-NT25
3,WBA-PO25,Polaris 20-Can RPET Cooler Backpack,,https://www.arielpremium.com/product/WBA-PO25
3,WBA-UP25,Uptown Recycled Nylon Backpack,,https://www.arielpremium.com/product/WBA-UP25
3,WBA-WR25,Wrightwood Nylon Lunch Cooler Tote 13.5x5.25x8,,https://www.arielpremium.com/product/WBA-WR25
3,WCP-CS25,Center Stage Portable Wireless Lavalier Microphone - Set of 2,,https://www.arielpremium.com/product/WCP-CS25
3,WCP-PH24,Best Buddy Tools Phone Holder Key Ring,,https://www.arielpremium.com/product/WCP-PH24
3,WEE-PM25,Best Buddy Tools Rechargeable LED Pocket Magnifier,,https://www.arielpremium.com/product/WEE-PM25
3,WGA-DR25,Dragon Spring Game,,https://www.arielpremium.com/product/WGA-DR25
3,WGA-GA25,Galaxy Multi-Fidget Spinner,,https://www.arielpremium.com/product/WGA-GA25
3,WGA-GE25,Gear Push Pop Spinner,,https://www.arielpremium.com/product/WGA-GE25
3,WGA-PP25,Push Pop Stress Puzzle Ball,,https://www.arielpremium.com/product/WGA-PP25
3,WGA-SP25,Spike Massage Ball,,https://www.arielpremium.com/product/WGA-SP25
3,WHF-AV25,Avocado Aqua Pearls Hot/Cold Pack,,https://www.arielpremium.com/product/WHF-AV25
3,WHF-CA25,Caprice Gypsum Stone & Aroma Oil,,https://www.arielpremium.com/product/WHF-CA25
3,WHF-CC25,Cactus Aqua Pearls Hot/Cold Pack,,https://www.arielpremium.com/product/WHF-CC25
3,WHF-FG25,Frog Aqua Pearls Hot/Cold Pack,,https://www.arielpremium.com/product/WHF-FG25
3,WHF-FX25,Fox Aqua Pearls Hot/Cold Pack,,https://www.arielpremium.com/product/WHF-FX25
3,WHF-KA25,Koala Aqua Pearls Hot/Cold Pack,,https://www.arielpremium.com/product/WHF-KA25
3,WHF-MN25,Manus Hand Exerciser & Massager,,https://www.arielpremium.com/product/WHF-MN25
3,WHF-PA25,Panda Aqua Pearls Hot/Cold Pack,,https://www.arielpremium.com/product/WHF-PA25
3,WHF-PS25,Popsicle Aqua Pearls Hot/Cold Pack,,https://www.arielpremium.com/product/WHF-PS25
3,WHF-RG25,Rigger 2-in-1 Roller & Massager,,https://www.arielpremium.com/product/WHF-RG25
3,WHF-SL25,Sloth Aqua Pearls Hot/Cold Pack,,https://www.arielpremium.com/product/WHF-SL25
3,WHF-TR25,Triton Roller Massager,,https://www.arielpremium.com/product/WHF-TR25
3,WHO-AM25,Ambiance Digital Alarm Clock with Ocean & Aurora Ceiling Projection,,https://www.arielpremium.com/product/WHO-AM25
3,WHO-DY25,Dynamo Rechargeable Portable Vacuum Cleaner,,https://www.arielpremium.com/product/WHO-DY25
3,WHO-FB25,Football Dog Toy,,https://www.arielpremium.com/product/WHO-FB25
3,WHO-GP25,Gap 3-in-1 Cleaning Brush,,https://www.arielpremium.com/product/WHO-GP25
3,WHO-GR25,Gripper Magnetic Bag Clip with Knife Opener,,https://www.arielpremium.com/product/WHO-GR25
3,WHO-GT25,Grip 'N Twist Jar Opener,,https://www.arielpremium.com/product/WHO-GT25
3,WHO-PA25,Pare 3-in-1 Peeler & Grinder,,https://www.arielpremium.com/product/WHO-PA25
3,WHO-PU25,Pub Silicone Coaster,,https://www.arielpremium.com/product/WHO-PU25
3,WHO-RG25,Ring Dog Toy,,https://www.arielpremium.com/product/WHO-RG25
3,WHO-SL25,Snap-Lock Bag Clip,,https://www.arielpremium.com/product/WHO-SL25
3,WHO-TD25,Toss 'N Dry 2-Piece Reusable Dryer Balls in Cotton Pouch,,https://www.arielpremium.com/product/WHO-TD25
3,WHO-VT25,Vintage Clock with Analog-Like Display,,https://www.arielpremium.com/product/WHO-VT25
3,WKA-ES25,Easy-Slice Silicone Cutting Board,,https://www.arielpremium.com/product/WKA-ES25
3,WKA-FL25,FreshKeep Platinum Silicone 34 fl oz Leakproof Food Storage Pouch,,https://www.arielpremium.com/product/WKA-FL25
3,WKA-FM25,FreshKeep Platinum Silicone 23 fl oz Leakproof Food Storage Pouch,,https://www.arielpremium.com/product/WKA-FM25
3,WKA-FS25,FreshKeep Platinum Silicone 8-1/2 fl oz Leakproof Food Storage Pouch,,https://www.arielpremium.com/product/WKA-FS25
3,WKA-GO25,On-The-Go Collapsible Cutlery Set,,https://www.arielpremium.com/product/WKA-GO25
3,WKA-MF25,Rechargeable Milk Frother,,https://www.arielpremium.com/product/WKA-MF25
3,WKA-NO25,Nosh Recycled Polypropylene Lunch Box,,https://www.arielpremium.com/product/WKA-NO25
3,WKA-PM25,Pitmaster Recycled Cotton Apron,,https://www.arielpremium.com/product/WKA-PM25
3,WKA-RU25,Rustler Cooking & BBQ Digital Thermometer,,https://www.arielpremium.com/product/WKA-RU25
3,WKA-SW25,Swedish All-Natural Dishcloths,,https://www.arielpremium.com/product/WKA-SW25
3,WLT-DD25,Best Buddy Tools Rechargeable Double-Duty Flashlight with Lantern,,https://www.arielpremium.com/product/WLT-DD25
3,WLT-DM24,Best Buddy Tools Duo Beam Rechargeable LED and COB Flashlight,,https://www.arielpremium.com/product/WLT-DM24
3,WLT-GX24,Best Buddy Tools Galaxy Rechargeable Combo LED Lantern and Flashlight,,https://www.arielpremium.com/product/WLT-GX24
3,WLT-IL25,Illume Rechargeable Touch-Control Mini Desk Lamp,,https://www.arielpremium.com/product/WLT-IL25
3,WLT-KL25,Best Buddy Tools Rechargeable COB Key Light,,https://www.arielpremium.com/product/WLT-KL25
3,WLT-PX25,Pixie Light-Up Wristband,,https://www.arielpremium.com/product/WLT-PX25
3,WLT-SB25,Best Buddy Tools Rechargeable Super Beam Aluminum Flashlight,,https://www.arielpremium.com/product/WLT-SB25
3,WLT-SE25,Sentinel Rechargeable COB Worklight & LED Flashlight,,https://www.arielpremium.com/product/WLT-SE25
3,WLT-ZM24,Best Buddy Tools Zoom Rechargeable Aluminum Telescopic-Focus LED Flashlight,,https://www.arielpremium.com/product/WLT-ZM24
3,WMG-HC25,Handy Clip with Built-In Phone Stand & Bottle Opener,,https://www.arielpremium.com/product/WMG-HC25
3,WOF-AC25,Arcade Non-Slip Gaming Mouse Pad,,https://www.arielpremium.com/product/WOF-AC25
3,WOF-AD23,Axion Dye Sublimated Mouse Pad,,https://www.arielpremium.com/product/WOF-AD23
3,WOF-AN25,Anji Faux Bamboo Hardcover Journal,,https://www.arielpremium.com/product/WOF-AN25
3,WOF-AR25,Arista Non-Slip Mouse Pad,,https://www.arielpremium.com/product/WOF-AR25
3,WOF-AS25,Arista Dye Sublimated Non-Slip Mouse Pad,,https://www.arielpremium.com/product/WOF-AS25
3,WOF-BU25,Bullseye Dart Game & Pen Holder,,https://www.arielpremium.com/product/WOF-BU25
3,WOF-CA25,Campus 6-Ring Notebook Made with Repreve Recycled Polypropylene Cover,,https://www.arielpremium.com/product/WOF-CA25
3,WOF-CH25,Chronicle Refillable Ring Binder,,https://www.arielpremium.com/product/WOF-CH25
3,WOF-CN25,Chairman Hardcover Textured Journal with Pen Loop,,https://www.arielpremium.com/product/WOF-CN25
3,WOF-CR25,Crest Non-Slip Mouse Pad with Foam Wrist Rest,,https://www.arielpremium.com/product/WOF-CR25
3,WOF-CS25,Cirrus Refillable Hardcover Journal,,https://www.arielpremium.com/product/WOF-CS25
3,WOF-DR25,Draftsman Padded Hardcover Journal with Grid-Lined Paper,,https://www.arielpremium.com/product/WOF-DR25
3,WOF-EM25,Emoji Pen,,https://www.arielpremium.com/product/WOF-EM25
3,WOF-FO25,Folio Refillable Hardcover Journal with Card Pockets and Magnetic Closure,,https://www.arielpremium.com/product/WOF-FO25
3,WOF-TV25,Trivium Hardcover Journal,,https://www.arielpremium.com/product/WOF-TV25
3,WOF-WV25,Wave Non-Slip Mouse Pad with Gel Wrist Rest,,https://www.arielpremium.com/product/WOF-WV25
3,WOR-CL25,Clipper Towel & Bottle Holder,,https://www.arielpremium.com/product/WOR-CL25
3,WOR-CU25,Cuddle Micro Plush Travel Blanket with Attachable Hood & Pillow Case,,https://www.arielpremium.com/product/WOR-CU25
3,WOR-DR25,Best Buddy Tools D-Ring Carabiner with Lock,,https://www.arielpremium.com/product/WOR-DR25
3,WOR-FL25,Flick Flyer,,https://www.arielpremium.com/product/WOR-FL25
3,WOR-FM25,Flick Mini Flyer,,https://www.arielpremium.com/product/WOR-FM25
3,WOR-PB25,Premium Barrel Fleece Picnic Blanket,,https://www.arielpremium.com/product/WOR-PB25
3,WOR-SG24,Best Buddy Tools Signature Key Ring,,https://www.arielpremium.com/product/WOR-SG24
3,WOR-SU25,Snuggle Up Soft-Textured Blanket,,https://www.arielpremium.com/product/WOR-SU25
3,WPC-AB25,Aberdeen Sunglasses,,https://www.arielpremium.com/product/WPC-AB25
3,WPC-AL25,Allure Rechargeable Dual Pocket Mirrors with 2 Light Modes,,https://www.arielpremium.com/product/WPC-AL25
3,WPC-BR25,Breaker Soft Polyester Beach Towel 30x60,,https://www.arielpremium.com/product/WPC-BR25
3,WPC-CA25,Cache 4-Compartment Pill Box with Tablet Cutter,,https://www.arielpremium.com/product/WPC-CA25
3,WPC-DE25,Delray Sunglasses,,https://www.arielpremium.com/product/WPC-DE25
3,WPC-EV25,Everglades Sunglasses,,https://www.arielpremium.com/product/WPC-EV25
3,WPC-JU25,Jupiter Sunglasses,,https://www.arielpremium.com/product/WPC-JU25
3,WPC-MI25,Miami Sunglasses,,https://www.arielpremium.com/product/WPC-MI25
3,WPC-SA25,Salon Dual Nail File,,https://www.arielpremium.com/product/WPC-SA25
3,WPC-SF25,Salon Folding Dual Nail File,,https://www.arielpremium.com/product/WPC-SF25
3,WPC-UL25,ULTRA Premium Sports Towel 23.5x47,,https://www.arielpremium.com/product/WPC-UL25
3,WSA-CHCA,Clipper Hand Sanitizer- WSA-CH12 for Canada,,https://www.arielpremium.com/product/WSA-CHCA
3,WSA-CLCA,Clip-It 1 oz Moisture Bead Hand Sanitizer- WSA-CL15 for Canada,,https://www.arielpremium.com/product/WSA-CLCA
3,WSA-CMCA,Cozy Clip 1 oz Moisture Bead Hand Sanitizer- WSA-CM15 For Canada,,https://www.arielpremium.com/product/WSA-CMCA
3,WSA-CPCA,Clip-It 1.8 oz Moisture Bead Hand Sanitizer- WSA-CP15 for Canada,,https://www.arielpremium.com/product/WSA-CPCA
3,WSA-CRCA,Credit Card 0.68 oz Hand Sanitizer- WSA-CR10 for Canada,,https://www.arielpremium.com/product/WSA-CRCA
3,WSA-CZCA,Cozy Clip 0.5 oz Hand Sanitizer- WSA-CZ10 For Canada,,https://www.arielpremium.com/product/WSA-CZCA
3,WSA-FOCA,1 oz Moisture Bead Hand Sanitizer- WSA-FO15 for Canada,,https://www.arielpremium.com/product/WSA-FOCA
3,WSA-GGCA,Gel Go 1 oz Hand Sanitizer- WSA-GG11 for Canada,,https://www.arielpremium.com/product/WSA-GGCA
3,WSA-GMCA,2 oz Gel Moisture Bead Sanitizer- WSA-GM15 for Canada,,https://www.arielpremium.com/product/WSA-GMCA
3,WSA-OSCA,1 oz Spray Hand Sanitizer- WSA-OS15 for Canada,,https://www.arielpremium.com/product/WSA-OSCA
3,WSA-SP4I,Spray Pen Hand Sanitizer-WSA-SP10 for Canada,,https://www.arielpremium.com/product/WSA-SP4I
